epoch	seed	train	shuffle	accuracy	loss
67	10	False	False	10.0	0.19837279539108277
68	10	True	False	81.424	0.026106308497190474
68	10	False	False	10.0	0.19837279539108277
69	10	True	False	81.424	0.026106307830810548
69	10	False	False	10.0	0.19837279539108277
70	10	True	False	81.424	0.026106308497190474
70	10	False	False	10.0	0.19837279539108277
71	10	True	False	81.424	0.026106307830810548
71	10	False	False	10.0	0.19837279539108277
72	10	True	False	81.424	0.026106308497190474
72	10	False	False	10.0	0.19837279539108277
73	10	True	False	81.424	0.026106307830810548
73	10	False	False	10.0	0.19837279539108277
74	10	True	False	81.424	0.026106308497190474
74	10	False	False	10.0	0.19837279539108277
75	10	True	False	81.424	0.026106307830810548
75	10	False	False	10.0	0.19837279539108277
76	10	True	False	81.424	0.026106308497190474
76	10	False	False	10.0	0.19837279539108277
77	10	True	False	81.424	0.026106307830810548
77	10	False	False	10.0	0.19837279539108277
78	10	True	False	81.424	0.026106308497190474
78	10	False	False	10.0	0.19837279539108277
79	10	True	False	81.424	0.026106307830810548
79	10	False	False	10.0	0.19837279539108277
80	10	True	False	81.424	0.026106308497190474
80	10	False	False	10.0	0.19837279539108277
81	10	True	False	81.424	0.026106307830810548
81	10	False	False	10.0	0.19837279539108277
82	10	True	False	81.424	0.026106308497190474
82	10	False	False	10.0	0.19837279539108277
83	10	True	False	81.424	0.026106307830810548
83	10	False	False	10.0	0.19837279539108277
84	10	True	False	81.424	0.026106308497190474
84	10	False	False	10.0	0.19837279539108277
85	10	True	False	81.424	0.026106307830810548
85	10	False	False	10.0	0.19837279539108277
86	10	True	False	81.424	0.026106308497190474
86	10	False	False	10.0	0.19837279539108277
87	10	True	False	81.424	0.026106307830810548
87	10	False	False	10.0	0.19837279539108277
88	10	True	False	81.424	0.026106308497190474
88	10	False	False	10.0	0.19837279539108277
89	10	True	False	81.424	0.026106307830810548
89	10	False	False	10.0	0.19837279539108277
90	10	True	False	81.424	0.026106308497190474
90	10	False	False	10.0	0.19837279539108277
91	10	True	False	81.424	0.026106307830810548
91	10	False	False	10.0	0.19837279539108277
92	10	True	False	81.424	0.026106308497190474
92	10	False	False	10.0	0.19837279539108277
93	10	True	False	81.424	0.026106307830810548
93	10	False	False	10.0	0.19837279539108277
94	10	True	False	81.424	0.026106308497190474
94	10	False	False	10.0	0.19837279539108277
95	10	True	False	81.424	0.026106307830810548
95	10	False	False	10.0	0.19837279539108277
96	10	True	False	81.424	0.026106308497190474
96	10	False	False	10.0	0.19837279539108277
97	10	True	False	81.424	0.026106307830810548
97	10	False	False	10.0	0.19837279539108277
98	10	True	False	81.424	0.026106308497190474
98	10	False	False	10.0	0.19837279539108277
99	10	True	False	81.424	0.026106307830810548
99	10	False	False	10.0	0.19837279539108277
100	10	True	False	81.424	0.026106308497190474
100	10	False	False	10.0	0.19837279539108277
101	10	True	False	81.424	0.026106307830810548
101	10	False	False	10.0	0.19837279539108277
102	10	True	False	81.424	0.026106308497190474
102	10	False	False	10.0	0.19837279539108277
103	10	True	False	81.424	0.026106307830810548
103	10	False	False	10.0	0.19837279539108277
104	10	True	False	81.424	0.026106308497190474
104	10	False	False	10.0	0.19837279539108277
105	10	True	False	81.424	0.026106307830810548
105	10	False	False	10.0	0.19837279539108277
106	10	True	False	81.424	0.026106308497190474
106	10	False	False	10.0	0.19837279539108277
107	10	True	False	81.424	0.026106307830810548
107	10	False	False	10.0	0.19837279539108277
108	10	True	False	81.424	0.026106308497190474
108	10	False	False	10.0	0.19837279539108277
109	10	True	False	81.424	0.026106307830810548
109	10	False	False	10.0	0.19837279539108277
110	10	True	False	81.424	0.026106308497190474
110	10	False	False	10.0	0.19837279539108277
111	10	True	False	81.424	0.026106307830810548
111	10	False	False	10.0	0.19837279539108277
112	10	True	False	81.424	0.026106308497190474
112	10	False	False	10.0	0.19837279539108277
113	10	True	False	81.424	0.026106307830810548
113	10	False	False	10.0	0.19837279539108277
114	10	True	False	81.424	0.026106308497190474
114	10	False	False	10.0	0.19837279539108277
115	10	True	False	81.424	0.026106307830810548
115	10	False	False	10.0	0.19837279539108277
116	10	True	False	81.424	0.026106308497190474
116	10	False	False	10.0	0.19837279539108277
117	10	True	False	81.424	0.026106307830810548
117	10	False	False	10.0	0.19837279539108277
118	10	True	False	81.424	0.026106308497190474
118	10	False	False	10.0	0.19837279539108277
119	10	True	False	81.424	0.026106307830810548
119	10	False	False	10.0	0.19837279539108277
120	10	True	False	81.424	0.026106308497190474
120	10	False	False	10.0	0.19837279539108277
121	10	True	False	81.424	0.026106307830810548
121	10	False	False	10.0	0.19837279539108277
122	10	True	False	81.424	0.026106308497190474
122	10	False	False	10.0	0.19837279539108277
123	10	True	False	81.424	0.026106307830810548
123	10	False	False	10.0	0.19837279539108277
124	10	True	False	81.424	0.026106308497190474
124	10	False	False	10.0	0.19837279539108277
125	10	True	False	81.424	0.026106307830810548
125	10	False	False	10.0	0.19837279539108277
126	10	True	False	81.424	0.026106308497190474
126	10	False	False	10.0	0.19837279539108277
127	10	True	False	81.424	0.026106307830810548
127	10	False	False	10.0	0.19837279539108277
128	10	True	False	81.424	0.026106308497190474
128	10	False	False	10.0	0.19837279539108277
129	10	True	False	81.424	0.026106307830810548
129	10	False	False	10.0	0.19837279539108277
130	10	True	False	81.424	0.026106308497190474
130	10	False	False	10.0	0.19837279539108277
131	10	True	False	81.424	0.026106307830810548
131	10	False	False	10.0	0.19837279539108277
132	10	True	False	81.424	0.026106308497190474
132	10	False	False	10.0	0.19837279539108277
133	10	True	False	81.424	0.026106307830810548
133	10	False	False	10.0	0.19837279539108277
134	10	True	False	81.424	0.026106308497190474
134	10	False	False	10.0	0.19837279539108277
135	10	True	False	81.424	0.026106307830810548
135	10	False	False	10.0	0.19837279539108277
136	10	True	False	81.424	0.026106308497190474
136	10	False	False	10.0	0.19837279539108277
137	10	True	False	81.424	0.026106307830810548
137	10	False	False	10.0	0.19837279539108277
138	10	True	False	81.424	0.026106308497190474
138	10	False	False	10.0	0.19837279539108277
139	10	True	False	81.424	0.026106307830810548
139	10	False	False	10.0	0.19837279539108277
140	10	True	False	81.424	0.026106308497190474
140	10	False	False	10.0	0.19837279539108277
141	10	True	False	81.424	0.026106307830810548
141	10	False	False	10.0	0.19837279539108277
142	10	True	False	81.424	0.026106308497190474
142	10	False	False	10.0	0.19837279539108277
143	10	True	False	81.424	0.026106307830810548
143	10	False	False	10.0	0.19837279539108277
144	10	True	False	81.424	0.026106308497190474
144	10	False	False	10.0	0.19837279539108277
145	10	True	False	81.424	0.026106307830810548
145	10	False	False	10.0	0.19837279539108277
146	10	True	False	81.424	0.026106308497190474
146	10	False	False	10.0	0.19837279539108277
147	10	True	False	81.424	0.026106307830810548
147	10	False	False	10.0	0.19837279539108277
148	10	True	False	81.424	0.026106308497190474
148	10	False	False	10.0	0.19837279539108277
149	10	True	False	81.424	0.026106307830810548
149	10	False	False	10.0	0.19837279539108277
150	10	True	False	38.416	0.045051663065552715
150	10	False	False	10.0	0.0600792416036129
151	10	True	False	50.32	0.028086332674622537
151	10	False	False	10.0	0.059488871389627454
152	10	True	False	50.064	0.028281740535497667
152	10	False	False	10.0	0.05944687328338623
153	10	True	False	50.064	0.028284539038538933
153	10	False	False	10.0	0.0594447598695755
154	10	True	False	50.064	0.02828438790798187
154	10	False	False	10.0	0.05944467459321022
155	10	True	False	50.064	0.02828437099635601
155	10	False	False	10.0	0.05944467561841011
156	10	True	False	50.064	0.02828437114953995
156	10	False	False	10.0	0.059444676357507706
157	10	True	False	50.064	0.02828437093615532
157	10	False	False	10.0	0.05944467561841011
158	10	True	False	50.064	0.028284371275901794
158	10	False	False	10.0	0.059444676357507706
159	10	True	False	50.064	0.02828437083721161
159	10	False	False	10.0	0.05944467561841011
160	10	True	False	50.064	0.028284370827674866
160	10	False	False	10.0	0.05944467716813087
161	10	True	False	50.064	0.02828437115371227
161	10	False	False	10.0	0.05944467561841011
162	10	True	False	50.064	0.028284371030926705
162	10	False	False	10.0	0.059444676452875135
163	10	True	False	50.064	0.028284371154904366
163	10	False	False	10.0	0.059444676357507706
164	10	True	False	50.064	0.028284370995759964
164	10	False	False	10.0	0.05944467561841011
165	10	True	False	50.064	0.028284371250867843
165	10	False	False	10.0	0.059444676452875135
166	10	True	False	50.064	0.02828437137782574
166	10	False	False	10.0	0.059444676357507706
167	10	True	False	50.064	0.02828437100291252
167	10	False	False	10.0	0.059444676357507706
168	10	True	False	50.064	0.028284370554089545
168	10	False	False	10.0	0.05944467561841011
169	10	True	False	50.064	0.028284370933771133
169	10	False	False	10.0	0.059444676357507706
170	10	True	False	50.064	0.02828437059879303
170	10	False	False	10.0	0.05944467561841011
171	10	True	False	50.064	0.028284371092319488
171	10	False	False	10.0	0.059444676357507706
172	10	True	False	50.064	0.02828437124311924
172	10	False	False	10.0	0.059444676357507706
173	10	True	False	50.064	0.028284371175169944
173	10	False	False	10.0	0.059444676357507706
174	10	True	False	50.064	0.028284371237754822
174	10	False	False	10.0	0.059444676357507706
175	10	True	False	50.064	0.028284371175169944
175	10	False	False	10.0	0.059444676357507706
176	10	True	False	50.064	0.02828437128126621
176	10	False	False	10.0	0.059444676452875135
177	10	True	False	50.064	0.02828437118768692
177	10	False	False	10.0	0.059444676357507706
178	10	True	False	50.064	0.028284371031522752
178	10	False	False	10.0	0.059444676452875135
179	10	True	False	50.064	0.028284370471835137
179	10	False	False	10.0	0.05944467633366585
180	10	True	False	50.064	0.028284370869994163
180	10	False	False	10.0	0.059444676357507706
181	10	True	False	50.064	0.028284371044635773
181	10	False	False	10.0	0.059444676452875135
182	10	True	False	50.064	0.02828437078535557
182	10	False	False	10.0	0.05944467633366585
183	10	True	False	50.064	0.028284370734095572
183	10	False	False	10.0	0.059444676452875135
184	10	True	False	50.064	0.028284370710253717
184	10	False	False	10.0	0.059444676357507706
185	10	True	False	50.064	0.028284371079206467
185	10	False	False	10.0	0.059444676357507706
186	10	True	False	50.064	0.02828437117755413
186	10	False	False	10.0	0.05944467633366585
187	10	True	False	50.064	0.028284371014237406
187	10	False	False	10.0	0.059444676357507706
188	10	True	False	50.064	0.028284370958209036
188	10	False	False	10.0	0.059444676452875135
189	10	True	False	50.064	0.02828437054038048
189	10	False	False	10.0	0.059444676452875135
190	10	True	False	50.064	0.028284370388388633
190	10	False	False	10.0	0.059444676452875135
191	10	True	False	50.064	0.028284370527863503
191	10	False	False	10.0	0.05944467716813087
192	10	True	False	50.064	0.028284370743632315
192	10	False	False	10.0	0.059444676452875135
193	10	True	False	50.064	0.028284370953440666
193	10	False	False	10.0	0.059444676452875135
194	10	True	False	50.064	0.028284370465874672
194	10	False	False	10.0	0.059444676452875135
195	10	True	False	50.064	0.028284370381236077
195	10	False	False	10.0	0.059444676452875135
196	10	True	False	50.064	0.028284370386004447
196	10	False	False	10.0	0.059444676452875135
197	10	True	False	50.064	0.028284370386004447
197	10	False	False	10.0	0.059444676452875135
198	10	True	False	50.064	0.028284370386004447
198	10	False	False	10.0	0.059444676452875135
199	10	True	False	50.064	0.028284370386004447
199	10	False	False	10.0	0.059444676452875135
200	10	True	False	50.064	0.028284370386004447
200	10	False	False	10.0	0.059444676452875135
201	10	True	False	50.064	0.028284370386004447
201	10	False	False	10.0	0.059444676452875135
202	10	True	False	50.064	0.028284370386004447
202	10	False	False	10.0	0.059444676452875135
203	10	True	False	50.064	0.028284370386004447
203	10	False	False	10.0	0.059444676452875135
204	10	True	False	50.064	0.028284370386004447
204	10	False	False	10.0	0.059444676452875135
205	10	True	False	50.064	0.028284370386004447
205	10	False	False	10.0	0.059444676452875135
206	10	True	False	50.064	0.028284370386004447
206	10	False	False	10.0	0.059444676452875135
207	10	True	False	50.064	0.028284370386004447
207	10	False	False	10.0	0.059444676452875135
208	10	True	False	50.064	0.028284370386004447
208	10	False	False	10.0	0.059444676452875135
209	10	True	False	50.064	0.028284370386004447
209	10	False	False	10.0	0.059444676452875135
210	10	True	False	50.064	0.028284370386004447
210	10	False	False	10.0	0.059444676452875135
211	10	True	False	50.064	0.028284370386004447
211	10	False	False	10.0	0.059444676452875135
212	10	True	False	50.064	0.028284370386004447
212	10	False	False	10.0	0.059444676452875135
213	10	True	False	50.064	0.028284370386004447
213	10	False	False	10.0	0.059444676452875135
214	10	True	False	50.064	0.028284370386004447
214	10	False	False	10.0	0.059444676452875135
215	10	True	False	50.064	0.028284370386004447
215	10	False	False	10.0	0.059444676452875135
216	10	True	False	50.064	0.028284370386004447
216	10	False	False	10.0	0.059444676452875135
217	10	True	False	50.064	0.028284370386004447
217	10	False	False	10.0	0.059444676452875135
218	10	True	False	50.064	0.028284370386004447
218	10	False	False	10.0	0.059444676452875135
219	10	True	False	50.064	0.028284370386004447
219	10	False	False	10.0	0.059444676452875135
220	10	True	False	50.064	0.028284370386004447
220	10	False	False	10.0	0.059444676452875135
221	10	True	False	50.064	0.028284370386004447
221	10	False	False	10.0	0.059444676452875135
222	10	True	False	50.064	0.028284370386004447
222	10	False	False	10.0	0.059444676452875135
223	10	True	False	50.064	0.028284370386004447
223	10	False	False	10.0	0.059444676452875135
224	10	True	False	50.064	0.028284370386004447
224	10	False	False	10.0	0.059444676452875135
225	10	True	False	50.064	0.028284370386004447
225	10	False	False	10.0	0.059444676452875135
226	10	True	False	50.064	0.028284370386004447
226	10	False	False	10.0	0.059444676452875135
227	10	True	False	50.064	0.028284370386004447
227	10	False	False	10.0	0.059444676452875135
228	10	True	False	50.064	0.028284370386004447
228	10	False	False	10.0	0.059444676452875135
229	10	True	False	50.064	0.028284370386004447
229	10	False	False	10.0	0.059444676452875135
230	10	True	False	50.064	0.028284370386004447
230	10	False	False	10.0	0.059444676452875135
231	10	True	False	50.064	0.028284370386004447
231	10	False	False	10.0	0.059444676452875135
232	10	True	False	50.064	0.028284370386004447
232	10	False	False	10.0	0.059444676452875135
233	10	True	False	50.064	0.028284370386004447
233	10	False	False	10.0	0.059444676452875135
234	10	True	False	50.064	0.028284370386004447
234	10	False	False	10.0	0.059444676452875135
235	10	True	False	50.064	0.028284370386004447
235	10	False	False	10.0	0.059444676452875135
236	10	True	False	50.064	0.028284370386004447
236	10	False	False	10.0	0.059444676452875135
237	10	True	False	50.064	0.028284370386004447
237	10	False	False	10.0	0.059444676452875135
238	10	True	False	50.064	0.028284370386004447
238	10	False	False	10.0	0.059444676452875135
239	10	True	False	50.064	0.028284370386004447
239	10	False	False	10.0	0.059444676452875135
240	10	True	False	50.064	0.028284370386004447
240	10	False	False	10.0	0.059444676452875135
241	10	True	False	50.064	0.028284370386004447
241	10	False	False	10.0	0.059444676452875135
242	10	True	False	50.064	0.028284370386004447
242	10	False	False	10.0	0.059444676452875135
243	10	True	False	50.064	0.028284370386004447
243	10	False	False	10.0	0.059444676452875135
244	10	True	False	50.064	0.028284370386004447
244	10	False	False	10.0	0.059444676452875135
245	10	True	False	50.064	0.028284370386004447
245	10	False	False	10.0	0.059444676452875135
246	10	True	False	50.064	0.028284370386004447
246	10	False	False	10.0	0.059444676452875135
247	10	True	False	50.064	0.028284370386004447
247	10	False	False	10.0	0.059444676452875135
248	10	True	False	50.064	0.028284370386004447
248	10	False	False	10.0	0.059444676452875135
249	10	True	False	50.064	0.028284370386004447
249	10	False	False	10.0	0.059444676452875135
250	10	True	False	7.696	0.04480440572023392
250	10	False	False	10.0	0.03880272789001465
251	10	True	False	5.648	0.03816364344596863
251	10	False	False	10.0	0.037132333719730376
252	10	True	False	3.728	0.03728373791217804
252	10	False	False	10.0	0.03672420790195465
253	10	True	False	2.704	0.03702613083124161
253	10	False	False	10.0	0.036584485387802124
254	10	True	False	1.936	0.036930374779701236
254	10	False	False	10.0	0.036528972029685976
255	10	True	False	1.424	0.03689074083328247
255	10	False	False	10.0	0.03650527329444885
256	10	True	False	1.296	0.0368734770154953
256	10	False	False	10.0	0.0364947919011116
257	10	True	False	1.296	0.03686577250480652
257	10	False	False	10.0	0.036490085136890414
258	10	True	False	1.168	0.03686229681491852
258	10	False	False	10.0	0.036487952208518984
259	10	True	False	1.296	0.03686072152614594
259	10	False	False	10.0	0.03648697754144668
260	10	True	False	1.296	0.0368600043964386
260	10	False	False	10.0	0.03648654294013977
261	10	True	False	1.296	0.03685967801570892
261	10	False	False	10.0	0.03648634736537933
262	10	True	False	1.296	0.03685953016757965
262	10	False	False	10.0	0.03648624954223633
263	10	True	False	1.296	0.036859462337493896
263	10	False	False	10.0	0.03648621118068695
264	10	True	False	1.296	0.03685943227291107
264	10	False	False	10.0	0.03648618986606598
265	10	True	False	1.296	0.03685941823005676
265	10	False	False	10.0	0.03648617708683014
266	10	True	False	1.296	0.036859411425590516
266	10	False	False	10.0	0.03648617565631866
267	10	True	False	1.296	0.03685940918922424
267	10	False	False	10.0	0.03648617358207703
268	10	True	False	1.296	0.036859407801628115
268	10	False	False	10.0	0.03648617479801178
269	10	True	False	1.296	0.03685940724849701
269	10	False	False	10.0	0.03648617502450943
270	10	True	False	1.296	0.03685940654754639
270	10	False	False	10.0	0.03648617478609085
271	10	True	False	1.296	0.03685940639972687
271	10	False	False	10.0	0.03648617466688156
272	10	True	False	1.296	0.03685940639019013
272	10	False	False	10.0	0.036486173927783964
273	10	True	False	1.296	0.036859406299591065
273	10	False	False	10.0	0.036486173927783964
274	10	True	False	1.296	0.036859406323432924
274	10	False	False	10.0	0.03648617407083511
275	10	True	False	1.296	0.03685940641403198
275	10	False	False	10.0	0.03648617407083511
276	10	True	False	1.296	0.0368594063282013
276	10	False	False	10.0	0.03648617407083511
277	10	True	False	1.296	0.03685940633296966
277	10	False	False	10.0	0.03648617407083511
278	10	True	False	1.296	0.03685940633296966
278	10	False	False	10.0	0.03648617407083511
279	10	True	False	1.296	0.03685940633296966
279	10	False	False	10.0	0.03648617407083511
280	10	True	False	1.296	0.03685940633296966
280	10	False	False	10.0	0.03648617407083511
281	10	True	False	1.296	0.03685940633296966
281	10	False	False	10.0	0.03648617407083511
282	10	True	False	1.296	0.03685940633296966
282	10	False	False	10.0	0.03648617407083511
283	10	True	False	1.296	0.03685940633296966
283	10	False	False	10.0	0.03648617407083511
284	10	True	False	1.296	0.03685940633296966
284	10	False	False	10.0	0.03648617407083511
285	10	True	False	1.296	0.03685940633296966
285	10	False	False	10.0	0.03648617407083511
286	10	True	False	1.296	0.03685940633296966
286	10	False	False	10.0	0.03648617407083511
287	10	True	False	1.296	0.03685940633296966
287	10	False	False	10.0	0.03648617407083511
288	10	True	False	1.296	0.03685940633296966
288	10	False	False	10.0	0.03648617407083511
289	10	True	False	1.296	0.03685940633296966
289	10	False	False	10.0	0.03648617407083511
290	10	True	False	1.296	0.03685940633296966
290	10	False	False	10.0	0.03648617407083511
291	10	True	False	1.296	0.03685940633296966
291	10	False	False	10.0	0.03648617407083511
292	10	True	False	1.296	0.03685940633296966
292	10	False	False	10.0	0.03648617407083511
293	10	True	False	1.296	0.03685940633296966
293	10	False	False	10.0	0.03648617407083511
294	10	True	False	1.296	0.03685940633296966
294	10	False	False	10.0	0.03648617407083511
295	10	True	False	1.296	0.03685940633296966
295	10	False	False	10.0	0.03648617407083511
296	10	True	False	1.296	0.03685940633296966
296	10	False	False	10.0	0.03648617407083511
297	10	True	False	1.296	0.03685940633296966
297	10	False	False	10.0	0.03648617407083511
298	10	True	False	1.296	0.03685940633296966
298	10	False	False	10.0	0.03648617407083511
299	10	True	False	1.296	0.03685940633296966
299	10	False	False	10.0	0.03648617407083511
300	10	True	False	1.296	0.03685940633296966
300	10	False	False	10.0	0.03648617407083511
1	42	True	False	86.386	0.026740696907788516
1	42	False	False	10.0	0.2102917844891548
2	42	True	False	81.552	0.02657303410857916
2	42	False	False	10.0	0.20142554817944766
3	42	True	False	81.68	0.026201140740066766
3	42	False	False	10.0	0.19970331316143275
4	42	True	False	81.552	0.02612878769814968
4	42	False	False	10.0	0.1993285295009613
5	42	True	False	81.424	0.02610904902651906
5	42	False	False	10.0	0.19930574584007263
6	42	True	False	81.424	0.026105244468450545
6	42	False	False	10.0	0.19933996767997741
7	42	True	False	81.424	0.02610494011849165
7	42	False	False	10.0	0.19937324442863463
8	42	True	False	81.424	0.026105298237800598
8	42	False	False	10.0	0.19939535222053528
9	42	True	False	81.424	0.02610565867766738
9	42	False	False	10.0	0.19940893154144287
10	42	True	False	81.424	0.026105877918601035
10	42	False	False	10.0	0.1994174723148346
11	42	True	False	81.424	0.026106149163097142
11	42	False	False	10.0	0.19942056355476379
12	42	True	False	81.424	0.02610623704239726
12	42	False	False	10.0	0.1994215320110321
13	42	True	False	81.424	0.02610629687026143
13	42	False	False	10.0	0.19942186098098755
14	42	True	False	81.424	0.026106312314271927
14	42	False	False	10.0	0.19942183594703675
15	42	True	False	81.424	0.026106324260234834
15	42	False	False	10.0	0.19942174820899963
16	42	True	False	81.424	0.026106319396495818
16	42	False	False	10.0	0.1994216562271118
17	42	True	False	81.424	0.02610631640434265
17	42	False	False	10.0	0.199421586561203
18	42	True	False	81.424	0.02610631422638893
18	42	False	False	10.0	0.19942158074378968
19	42	True	False	81.424	0.026106314598321915
19	42	False	False	10.0	0.19942156162261962
20	42	True	False	81.424	0.026106312893629073
20	42	False	False	10.0	0.19942156944274902
21	42	True	False	81.424	0.026106313343048096
21	42	False	False	10.0	0.1994215452671051
22	42	True	False	81.424	0.0261063123857975
22	42	False	False	10.0	0.199421537733078
23	42	True	False	81.424	0.026106310905218123
23	42	False	False	10.0	0.1994215452671051
24	42	True	False	81.424	0.026106314735412597
24	42	False	False	10.0	0.19942154669761658
25	42	True	False	81.424	0.026106312800645827
25	42	False	False	10.0	0.19942154812812804
26	42	True	False	81.424	0.026106312021017073
26	42	False	False	10.0	0.19942154812812804
27	42	True	False	81.424	0.02610631275653839
27	42	False	False	10.0	0.19942155394554137
28	42	True	False	81.424	0.026106314979791642
28	42	False	False	10.0	0.19942155394554137
29	42	True	False	81.424	0.026106313382387163
29	42	False	False	10.0	0.19942155394554137
30	42	True	False	81.424	0.026106313811540605
30	42	False	False	10.0	0.19942155394554137
31	42	True	False	81.424	0.02610631295681
31	42	False	False	10.0	0.19942155394554137
32	42	True	False	81.424	0.026106314989328385
32	42	False	False	10.0	0.19942155394554137
