epoch	seed	train	strategy	accuracy	loss
1	10	True	homogeneous	0.45564	2.130039260082245
1	10	False	homogeneous	0.3813	2.7109098764419555
2	10	True	homogeneous	0.45406	2.1363693285751344
2	10	False	homogeneous	0.3935	2.8551896381378175
3	10	True	homogeneous	0.45934	2.1154717886734007
3	10	False	homogeneous	0.3782	2.6513215440750124
4	10	True	homogeneous	0.45612	2.1149503454971312
4	10	False	homogeneous	0.3663	2.7355291160583497
5	10	True	homogeneous	0.45562	2.130476741371155
5	10	False	homogeneous	0.3807	2.7730242959976197
6	10	True	homogeneous	0.45208	2.1553806224632264
6	10	False	homogeneous	0.3876	2.7741584951400755
7	10	True	homogeneous	0.45482	2.1515305169677736
7	10	False	homogeneous	0.3757	2.8734113037109377
8	10	True	homogeneous	0.45254	2.1524543806838987
8	10	False	homogeneous	0.3749	2.7505866693496706
9	10	True	homogeneous	0.46218	2.119044861755371
9	10	False	homogeneous	0.3803	2.948155647087097
10	10	True	homogeneous	0.45394	2.135686037158966
10	10	False	homogeneous	0.3777	2.7763710763931275
11	10	True	homogeneous	0.45818	2.136679663772583
11	10	False	homogeneous	0.3735	2.679105414581299
12	10	True	homogeneous	0.45708	2.127535604381561
12	10	False	homogeneous	0.3806	2.745144404602051
13	10	True	homogeneous	0.45906	2.1102526819801333
13	10	False	homogeneous	0.3762	2.789524539852142
14	10	True	homogeneous	0.45216	2.143491350631714
14	10	False	homogeneous	0.3615	2.670194267654419
15	10	True	homogeneous	0.45804	2.1236420524787905
15	10	False	homogeneous	0.3896	2.8445493591308595
16	10	True	homogeneous	0.4569	2.1238575634765624
16	10	False	homogeneous	0.3545	2.779026378250122
17	10	True	homogeneous	0.45392	2.1469245308494567
17	10	False	homogeneous	0.3714	2.94805655708313
18	10	True	homogeneous	0.45354	2.1361032418823243
18	10	False	homogeneous	0.3702	2.775125637245178
19	10	True	homogeneous	0.445	2.1714898718643187
19	10	False	homogeneous	0.3766	2.8304539576530456
20	10	True	homogeneous	0.44498	2.1805699426460268
20	10	False	homogeneous	0.3847	2.751916654968262
21	10	True	homogeneous	0.44884	2.1654103639030455
21	10	False	homogeneous	0.3846	2.815933186340332
22	10	True	homogeneous	0.4542	2.1568756692314146
22	10	False	homogeneous	0.3735	2.666361242866516
23	10	True	homogeneous	0.4538	2.1361035627555847
23	10	False	homogeneous	0.3829	2.644128978347778
24	10	True	homogeneous	0.45114	2.1486531683921815
24	10	False	homogeneous	0.3698	2.7318713689804075
25	10	True	homogeneous	0.44696	2.166746190433502
25	10	False	homogeneous	0.3723	2.898394685935974
26	10	True	homogeneous	0.45062	2.1588532453918456
26	10	False	homogeneous	0.3617	2.7564961429595947
27	10	True	homogeneous	0.4471	2.1813509368896487
27	10	False	homogeneous	0.3774	2.6928950275421144
28	10	True	homogeneous	0.45252	2.16741237701416
28	10	False	homogeneous	0.3611	2.7410725635528563
29	10	True	homogeneous	0.44576	2.1735911326026915
29	10	False	homogeneous	0.3694	2.6746326805114746
30	10	True	homogeneous	0.44966	2.182277256278992
30	10	False	homogeneous	0.3834	2.860133677482605
31	10	True	homogeneous	0.44718	2.1683640011024474
