epoch	seed	train	strategy	accuracy	loss
1	10	True	freeze	31.036	0.029438955476284025
1	10	False	freeze	43.68	0.023819254112243653
2	10	True	freeze	50.568	0.02130191608905792
2	10	False	freeze	57.23	0.019053227829933166
3	10	True	freeze	61.674	0.01688963881611824
3	10	False	freeze	64.67	0.015564030039310455
1	42	True	freeze	30.116	0.030378895614147187
1	42	False	freeze	42.47	0.0242651251912117
2	42	True	freeze	47.318	0.02251496096968651
2	42	False	freeze	51.96	0.021476648592948913
3	42	True	freeze	59.186	0.017839234610795975
3	42	False	freeze	65.03	0.01571911900639534
