epoch	seed	train	strategy	accuracy	loss
1	10	True	heterogeneous_max_k_loss	20.614	0.033733828720664896
1	10	False	heterogeneous_max_k_loss	23.44	0.03367105658054352
2	10	True	heterogeneous_max_k_loss	20.612	0.03379296174316405
2	10	False	heterogeneous_max_k_loss	23.27	0.03383878161907196
3	10	True	heterogeneous_max_k_loss	20.584	0.033717262179565444
3	10	False	heterogeneous_max_k_loss	23.31	0.033854815983772275
4	10	True	heterogeneous_max_k_loss	20.596	0.033619663260078377
4	10	False	heterogeneous_max_k_loss	23.39	0.033849989128112795
5	10	True	heterogeneous_max_k_loss	20.61	0.0335377950416565
5	10	False	heterogeneous_max_k_loss	23.3	0.03385727519989014
6	10	True	heterogeneous_max_k_loss	20.578	0.0334807326036453
6	10	False	heterogeneous_max_k_loss	23.23	0.03388115155696869
7	10	True	heterogeneous_max_k_loss	20.576	0.033454908790397746
7	10	False	heterogeneous_max_k_loss	23.24	0.03393395912647247
8	10	True	heterogeneous_max_k_loss	20.558	0.03345394506568904
8	10	False	heterogeneous_max_k_loss	23.15	0.03400781664848328
9	10	True	heterogeneous_max_k_loss	20.526	0.03347534171409614
9	10	False	heterogeneous_max_k_loss	23.13	0.034099303913116455
10	10	True	heterogeneous_max_k_loss	20.546	0.03352374228153232
10	10	False	heterogeneous_max_k_loss	23.19	0.03422083024978638
11	10	True	heterogeneous_max_k_loss	20.524	0.033588930151748644
11	10	False	heterogeneous_max_k_loss	23.14	0.0343591157913208
12	10	True	heterogeneous_max_k_loss	20.504	0.033672629767417965
12	10	False	heterogeneous_max_k_loss	23.09	0.03451402621269226
13	10	True	heterogeneous_max_k_loss	20.492	0.0337639549709321
13	10	False	heterogeneous_max_k_loss	23.02	0.034671745824813846
14	10	True	heterogeneous_max_k_loss	20.49	0.033870470734024126
14	10	False	heterogeneous_max_k_loss	22.97	0.03484109168052674
15	10	True	heterogeneous_max_k_loss	20.502	0.03398611439228058
15	10	False	heterogeneous_max_k_loss	22.96	0.03501859836578369
16	10	True	heterogeneous_max_k_loss	20.516	0.034111059065627926
16	10	False	heterogeneous_max_k_loss	23.02	0.035201989698410034
17	10	True	heterogeneous_max_k_loss	20.512	0.03423980095214851
17	10	False	heterogeneous_max_k_loss	23.0	0.03538527073860168
18	10	True	heterogeneous_max_k_loss	20.556	0.03437652492370602
18	10	False	heterogeneous_max_k_loss	22.96	0.03557698378562927
19	10	True	heterogeneous_max_k_loss	20.56	0.034515173433685264
19	10	False	heterogeneous_max_k_loss	22.97	0.03576503219604492
20	10	True	heterogeneous_max_k_loss	20.584	0.03465513415908819
20	10	False	heterogeneous_max_k_loss	23.01	0.03595718681812286
21	10	True	heterogeneous_max_k_loss	20.612	0.034800567483139165
21	10	False	heterogeneous_max_k_loss	22.93	0.036156086301803586
22	10	True	heterogeneous_max_k_loss	20.614	0.03494226395969396
22	10	False	heterogeneous_max_k_loss	22.87	0.0363525693655014
23	10	True	heterogeneous_max_k_loss	20.6	0.03507893804340361
23	10	False	heterogeneous_max_k_loss	22.89	0.03654341676235199
24	10	True	heterogeneous_max_k_loss	20.594	0.03521718897132872
24	10	False	heterogeneous_max_k_loss	22.94	0.03673345603942871
25	10	True	heterogeneous_max_k_loss	20.566	0.035352335208511214
25	10	False	heterogeneous_max_k_loss	22.85	0.036919384050369264
26	10	True	heterogeneous_max_k_loss	20.53	0.03548747246227256
26	10	False	heterogeneous_max_k_loss	22.8	0.03710597314834595
27	10	True	heterogeneous_max_k_loss	20.56	0.03562218158321368
27	10	False	heterogeneous_max_k_loss	22.88	0.03728688209056854
28	10	True	heterogeneous_max_k_loss	20.572	0.03575110261726368
28	10	False	heterogeneous_max_k_loss	22.86	0.037457095193862915
29	10	True	heterogeneous_max_k_loss	20.584	0.03588050918884284
29	10	False	heterogeneous_max_k_loss	22.76	0.037630445170402524
30	10	True	heterogeneous_max_k_loss	20.542	0.03600660318012233
30	10	False	heterogeneous_max_k_loss	22.73	0.037792949509620664
31	10	True	heterogeneous_max_k_loss	20.498	0.03612836817760457
31	10	False	heterogeneous_max_k_loss	22.69	0.037942535829544065
32	10	True	heterogeneous_max_k_loss	20.474	0.03624766116104118
32	10	False	heterogeneous_max_k_loss	22.73	0.03808959841728211
33	10	True	heterogeneous_max_k_loss	20.434	0.03636209592723841
33	10	False	heterogeneous_max_k_loss	22.6	0.038227323389053346
34	10	True	heterogeneous_max_k_loss	20.482	0.0364649195148467
34	10	False	heterogeneous_max_k_loss	22.55	0.0383469758272171
35	10	True	heterogeneous_max_k_loss	20.422	0.03655875911540992
35	10	False	heterogeneous_max_k_loss	22.51	0.03845100951194763
36	10	True	heterogeneous_max_k_loss	20.436	0.036647005018806376
36	10	False	heterogeneous_max_k_loss	22.56	0.03855253925323486
37	10	True	heterogeneous_max_k_loss	20.462	0.036728085120200996
37	10	False	heterogeneous_max_k_loss	22.58	0.0386340646982193
38	10	True	heterogeneous_max_k_loss	20.434	0.036802530591201796
38	10	False	heterogeneous_max_k_loss	22.7	0.03870007290840149
39	10	True	heterogeneous_max_k_loss	20.35	0.03686586032962805
39	10	False	heterogeneous_max_k_loss	22.66	0.038748388957977296
40	10	True	heterogeneous_max_k_loss	20.336	0.036926167613220165
40	10	False	heterogeneous_max_k_loss	22.66	0.03880308530330658
41	10	True	heterogeneous_max_k_loss	20.26	0.036978303485298236
41	10	False	heterogeneous_max_k_loss	22.75	0.038840298557281494
42	10	True	heterogeneous_max_k_loss	20.242	0.0370274840799332
42	10	False	heterogeneous_max_k_loss	22.75	0.03887381725311279
43	10	True	heterogeneous_max_k_loss	20.226	0.037065497060584894
43	10	False	heterogeneous_max_k_loss	22.58	0.03888911712169647
44	10	True	heterogeneous_max_k_loss	20.234	0.03710649181594839
44	10	False	heterogeneous_max_k_loss	22.52	0.03891068260669708
45	10	True	heterogeneous_max_k_loss	20.204	0.03713924668025982
45	10	False	heterogeneous_max_k_loss	22.63	0.038920069003105164
46	10	True	heterogeneous_max_k_loss	20.242	0.03716824989395158
46	10	False	heterogeneous_max_k_loss	22.6	0.038926648545265195
47	10	True	heterogeneous_max_k_loss	20.204	0.03718902841873176
47	10	False	heterogeneous_max_k_loss	22.67	0.03892122104167938
48	10	True	heterogeneous_max_k_loss	20.188	0.03720663146896346
48	10	False	heterogeneous_max_k_loss	22.67	0.038917180895805356
49	10	True	heterogeneous_max_k_loss	20.184	0.03721861697597487
49	10	False	heterogeneous_max_k_loss	22.53	0.03890393517017365
50	10	True	heterogeneous_max_k_loss	20.162	0.037224551128578025
50	10	False	heterogeneous_max_k_loss	22.47	0.038882093906402584
51	10	True	heterogeneous_max_k_loss	20.13	0.037226191958999844
51	10	False	heterogeneous_max_k_loss	22.53	0.0388564138174057
52	10	True	heterogeneous_max_k_loss	20.07	0.0372232514589309
52	10	False	heterogeneous_max_k_loss	22.48	0.03882293612957001
53	10	True	heterogeneous_max_k_loss	20.036	0.03721457794151327
53	10	False	heterogeneous_max_k_loss	22.57	0.03878078792095185
54	10	True	heterogeneous_max_k_loss	20.006	0.037199052958488465
54	10	False	heterogeneous_max_k_loss	22.68	0.03873346130847931
55	10	True	heterogeneous_max_k_loss	20.006	0.03717981534976978
55	10	False	heterogeneous_max_k_loss	22.73	0.03868388738632202
56	10	True	heterogeneous_max_k_loss	19.986	0.037155225812149
56	10	False	heterogeneous_max_k_loss	22.68	0.03862541487216949
57	10	True	heterogeneous_max_k_loss	19.952	0.03712495683612826
57	10	False	heterogeneous_max_k_loss	22.63	0.03856424131393433
58	10	True	heterogeneous_max_k_loss	19.942	0.037088102428436395
58	10	False	heterogeneous_max_k_loss	22.66	0.038499252557754514
59	10	True	heterogeneous_max_k_loss	19.908	0.03704247162437416
59	10	False	heterogeneous_max_k_loss	22.62	0.038429144954681395
60	10	True	heterogeneous_max_k_loss	19.884	0.036991091954040455
