epoch	seed	train	strategy	accuracy	loss
1	10	True	shuffle	31.056	0.029865036878585816
1	10	False	shuffle	41.1	0.026027758836746216
2	10	True	shuffle	48.514	0.022051773418188095
2	10	False	shuffle	48.96	0.02266237120628357
3	10	True	shuffle	60.044	0.017531484693288805
3	10	False	shuffle	57.79	0.019885665225982667
4	10	True	shuffle	68.288	0.014064910852909089
4	10	False	shuffle	70.51	0.013538452234864235
5	10	True	shuffle	73.726	0.011727797737121582
5	10	False	shuffle	66.85	0.01603803950548172
6	10	True	shuffle	76.868	0.0104284510242939
6	10	False	shuffle	69.26	0.014659784597158432
7	10	True	shuffle	78.852	0.009617804812788964
7	10	False	shuffle	74.95	0.011714152950048446
8	10	True	shuffle	80.216	0.00900594639658928
8	10	False	shuffle	73.79	0.012514318373799325
9	10	True	shuffle	81.104	0.008552390246391296
9	10	False	shuffle	76.82	0.010970983162522315
10	10	True	shuffle	81.88	0.008296453729569912
10	10	False	shuffle	77.63	0.010557958261668682
11	10	True	shuffle	82.678	0.007921264008283616
11	10	False	shuffle	79.75	0.009474156045913696
12	10	True	shuffle	83.322	0.0076446719074249265
12	10	False	shuffle	76.81	0.010976993411779403
13	10	True	shuffle	83.556	0.0074905200883746146
13	10	False	shuffle	73.93	0.012672634041309357
14	10	True	shuffle	83.838	0.007359837099313736
14	10	False	shuffle	74.47	0.013348775938153267
15	10	True	shuffle	84.194	0.007202273734211922
15	10	False	shuffle	76.79	0.01148235527575016
16	10	True	shuffle	84.542	0.007047709074616432
16	10	False	shuffle	71.15	0.014896947425603867
17	10	True	shuffle	84.828	0.006885832314491272
17	10	False	shuffle	77.86	0.010600769728422164
18	10	True	shuffle	85.138	0.006852507427632808
18	10	False	shuffle	75.14	0.012519466617703437
19	10	True	shuffle	85.258	0.0067662733027338984
19	10	False	shuffle	79.57	0.010435188055038453
20	10	True	shuffle	85.216	0.006700886900424957
20	10	False	shuffle	76.6	0.011640485572814942
21	10	True	shuffle	85.598	0.006632516068518161
21	10	False	shuffle	77.0	0.011579481157660484
22	10	True	shuffle	85.572	0.0065986556638777255
22	10	False	shuffle	73.93	0.012855262917280197
23	10	True	shuffle	85.568	0.006581018095016479
23	10	False	shuffle	69.74	0.01862423579096794
24	10	True	shuffle	85.81	0.006476590393185616
24	10	False	shuffle	74.8	0.012364319241046905
25	10	True	shuffle	85.998	0.006398983663618564
25	10	False	shuffle	72.48	0.01443483060002327
26	10	True	shuffle	85.76	0.0064565932196378704
26	10	False	shuffle	75.64	0.011772243124246597
27	10	True	shuffle	86.062	0.006392869002521038
27	10	False	shuffle	72.76	0.015497160720825196
28	10	True	shuffle	85.992	0.006364930044412613
28	10	False	shuffle	78.98	0.010513364511728287
29	10	True	shuffle	86.11	0.006346304612457753
29	10	False	shuffle	76.72	0.011609190353751183
30	10	True	shuffle	85.922	0.006393545899391174
30	10	False	shuffle	75.73	0.012260809805989266
31	10	True	shuffle	86.324	0.006251405248045921
31	10	False	shuffle	77.78	0.011464023050665855
32	10	True	shuffle	86.174	0.006325257732570171
32	10	False	shuffle	72.33	0.013763347893953323
33	10	True	shuffle	86.436	0.006223387863487005
33	10	False	shuffle	76.26	0.012231595554947853
34	10	True	shuffle	86.412	0.006196682027876377
34	10	False	shuffle	79.78	0.010319128260016441
35	10	True	shuffle	86.45	0.006162843031287194
35	10	False	shuffle	79.91	0.009949674317240715
36	10	True	shuffle	86.506	0.006181911664456129
36	10	False	shuffle	72.76	0.014099524354934693
37	10	True	shuffle	86.474	0.0061624669347703455
37	10	False	shuffle	74.82	0.013036933875083923
38	10	True	shuffle	86.588	0.006098248752504587
38	10	False	shuffle	77.8	0.010923929792642593
39	10	True	shuffle	86.584	0.006155745261311531
39	10	False	shuffle	79.23	0.010728111413121223
40	10	True	shuffle	86.562	0.00615649382352829
40	10	False	shuffle	75.06	0.012629185530543327
41	10	True	shuffle	86.688	0.00606406536757946
41	10	False	shuffle	76.81	0.011603060191869735
42	10	True	shuffle	86.582	0.006200107152163983
42	10	False	shuffle	80.54	0.009517864897847176
43	10	True	shuffle	86.912	0.005993138851821423
43	10	False	shuffle	76.74	0.011839774784445763
44	10	True	shuffle	86.912	0.005965799906849861
44	10	False	shuffle	80.23	0.009705420242249966
45	10	True	shuffle	86.98	0.005978489574640989
45	10	False	shuffle	76.04	0.011999991652369498
46	10	True	shuffle	86.83	0.006048360827118159
46	10	False	shuffle	77.34	0.011042779111862182
47	10	True	shuffle	86.686	0.00603908116877079
47	10	False	shuffle	75.93	0.011612084439396857
48	10	True	shuffle	86.866	0.006031805930137634
48	10	False	shuffle	77.33	0.01123728498518467
49	10	True	shuffle	86.724	0.006013742333650589
49	10	False	shuffle	75.63	0.012713026088476182
50	10	True	shuffle	96.154	0.0019631143122911454
50	10	False	shuffle	88.09	0.0060011348679661755
51	10	True	shuffle	99.096	0.0006172074434906245
51	10	False	shuffle	88.09	0.006439952696859837
52	10	True	shuffle	99.774	0.00025760397769510746
52	10	False	shuffle	88.02	0.006757786724716425
53	10	True	shuffle	99.936	0.00014477766923606396
53	10	False	shuffle	88.32	0.0067803447492420675
54	10	True	shuffle	99.98	0.00010116634249687194
54	10	False	shuffle	88.37	0.006855315978825092
55	10	True	shuffle	99.976	8.009440720081329e-05
55	10	False	shuffle	88.23	0.0067907798074185845
56	10	True	shuffle	99.996	6.622179351747036e-05
56	10	False	shuffle	88.48	0.006710510288178921
57	10	True	shuffle	100.0	6.0889462530612944e-05
57	10	False	shuffle	88.59	0.006799676268547774
58	10	True	shuffle	99.998	5.603416323661804e-05
58	10	False	shuffle	88.23	0.006629613385349512
59	10	True	shuffle	99.998	5.2492403164505956e-05
59	10	False	shuffle	88.29	0.006714941968023777
60	10	True	shuffle	99.998	4.9488581344485285e-05
60	10	False	shuffle	88.34	0.0066001875802874565
61	10	True	shuffle	99.998	4.8906620144844055e-05
61	10	False	shuffle	88.42	0.0064685882687568665
62	10	True	shuffle	100.0	5.039405003190041e-05
62	10	False	shuffle	88.63	0.006527442266047001
63	10	True	shuffle	99.998	4.6184939071536065e-05
63	10	False	shuffle	88.8	0.0064082833133637905
64	10	True	shuffle	100.0	4.4043524861335754e-05
64	10	False	shuffle	88.43	0.006357503892481327
65	10	True	shuffle	100.0	3.9705347716808316e-05
65	10	False	shuffle	88.72	0.006367884516716003
66	10	True	shuffle	100.0	3.899893820285797e-05
66	10	False	shuffle	88.8	0.0063179377384483815
67	10	True	shuffle	100.0	3.81489384919405e-05
67	10	False	shuffle	88.89	0.006250934030860663
68	10	True	shuffle	100.0	3.769845739006996e-05
68	10	False	shuffle	88.75	0.006290134606510401
69	10	True	shuffle	100.0	3.795224137604237e-05
69	10	False	shuffle	88.62	0.0062454356335103515
70	10	True	shuffle	100.0	3.623930260539055e-05
70	10	False	shuffle	88.7	0.006293400529772043
71	10	True	shuffle	99.998	3.701921656727791e-05
71	10	False	shuffle	88.64	0.006425180565565824
72	10	True	shuffle	98.706	0.000702957279086113
72	10	False	shuffle	83.81	0.0091655666872859
73	10	True	shuffle	96.34	0.0017590023374557495
73	10	False	shuffle	83.58	0.009441495877504348
74	10	True	shuffle	97.59	0.0011643970428407192
74	10	False	shuffle	85.38	0.008545540720224381
75	10	True	shuffle	98.644	0.000698192678540945
75	10	False	shuffle	85.87	0.008400154691934586
76	10	True	shuffle	98.952	0.0005566132855415344
76	10	False	shuffle	85.48	0.008535201559960843
77	10	True	shuffle	98.956	0.0005415057568997145
77	10	False	shuffle	85.82	0.008595743725448846
78	10	True	shuffle	98.424	0.0007762598075717687
78	10	False	shuffle	85.33	0.008925315726548434
79	10	True	shuffle	98.736	0.0006283683909475803
79	10	False	shuffle	85.09	0.008987402382493018
80	10	True	shuffle	98.904	0.000539570953398943
80	10	False	shuffle	85.49	0.008390621258318425
81	10	True	shuffle	98.854	0.0005928409869968891
81	10	False	shuffle	85.22	0.009071998654305935
82	10	True	shuffle	99.432	0.00031956952311098575
82	10	False	shuffle	85.95	0.008481523741781712
83	10	True	shuffle	98.994	0.0005036388032883406
83	10	False	shuffle	85.21	0.00913149390667677
84	10	True	shuffle	98.86	0.0005770139818638563
84	10	False	shuffle	84.87	0.009133494710922242
85	10	True	shuffle	99.188	0.0004244290316477418
85	10	False	shuffle	83.86	0.010238148513436317
86	10	True	shuffle	99.26	0.0004019259466603398
86	10	False	shuffle	84.74	0.00944363367408514
