epoch	seed	train	strategy	accuracy	loss
1	10	True	weighted_random_sampling	33.738	0.03044935200214386
1	10	False	weighted_random_sampling	34.76	0.031594085454940794
2	10	True	weighted_random_sampling	32.062	0.0334400385761261
2	10	False	weighted_random_sampling	31.56	0.036821665740013124
3	10	True	weighted_random_sampling	34.14	0.030480380825996398
3	10	False	weighted_random_sampling	33.77	0.03278902502059936
4	10	True	weighted_random_sampling	40.878	0.026986574215888976
4	10	False	weighted_random_sampling	41.29	0.02816401535272598
5	10	True	weighted_random_sampling	39.314	0.026061715261936187
5	10	False	weighted_random_sampling	39.54	0.02637285556793213
6	10	True	weighted_random_sampling	44.126	0.024335057892799376
6	10	False	weighted_random_sampling	42.53	0.027358627557754516
7	10	True	weighted_random_sampling	41.608	0.024804464259147643
7	10	False	weighted_random_sampling	42.08	0.02513267195224762
8	10	True	weighted_random_sampling	48.642	0.0218264573764801
8	10	False	weighted_random_sampling	48.49	0.022777349662780763
9	10	True	weighted_random_sampling	41.282	0.024708955035209656
9	10	False	weighted_random_sampling	41.82	0.026357582116127015
10	10	True	weighted_random_sampling	50.174	0.020315215084552765
10	10	False	weighted_random_sampling	47.65	0.024319002306461335
11	10	True	weighted_random_sampling	45.748	0.02176309125185013
11	10	False	weighted_random_sampling	43.54	0.02452914365530014
12	10	True	weighted_random_sampling	49.368	0.020889662771224976
12	10	False	weighted_random_sampling	47.82	0.02344638514518738
13	10	True	weighted_random_sampling	50.526	0.02023020407676697
13	10	False	weighted_random_sampling	48.84	0.023341144800186158
14	10	True	weighted_random_sampling	51.292	0.020006005024909974
14	10	False	weighted_random_sampling	48.26	0.02528455843925476
15	10	True	weighted_random_sampling	50.682	0.019665607435703277
15	10	False	weighted_random_sampling	47.96	0.0230099657535553
16	10	True	weighted_random_sampling	52.506	0.019129036159515382
16	10	False	weighted_random_sampling	52.48	0.021194645750522614
17	10	True	weighted_random_sampling	50.174	0.02045335638523102
17	10	False	weighted_random_sampling	47.9	0.023319468748569487
18	10	True	weighted_random_sampling	56.386	0.01717231403827667
18	10	False	weighted_random_sampling	53.79	0.020573886561393737
19	10	True	weighted_random_sampling	56.592	0.015856512088775636
19	10	False	weighted_random_sampling	53.91	0.018246186077594758
20	10	True	weighted_random_sampling	56.264	0.0161395431470871
20	10	False	weighted_random_sampling	51.93	0.01971914359331131
21	10	True	weighted_random_sampling	55.384	0.016314260284900666
21	10	False	weighted_random_sampling	51.59	0.019514536428451537
22	10	True	weighted_random_sampling	61.494	0.014402565290927887
22	10	False	weighted_random_sampling	58.19	0.017317245030403137
23	10	True	weighted_random_sampling	56.152	0.015578554872274398
23	10	False	weighted_random_sampling	52.84	0.01954939578771591
24	10	True	weighted_random_sampling	62.252	0.013344854618310928
24	10	False	weighted_random_sampling	59.07	0.015939993441104888
25	10	True	weighted_random_sampling	59.008	0.014466573038101196
25	10	False	weighted_random_sampling	54.23	0.01723708823919296
26	10	True	weighted_random_sampling	62.38	0.013288634985685348
26	10	False	weighted_random_sampling	58.98	0.016581290251016616
27	10	True	weighted_random_sampling	59.778	0.014036933960914611
27	10	False	weighted_random_sampling	55.41	0.017020080375671386
28	10	True	weighted_random_sampling	63.622	0.012932901034355163
28	10	False	weighted_random_sampling	58.93	0.016850469821691513
29	10	True	weighted_random_sampling	63.014	0.012604319336414337
29	10	False	weighted_random_sampling	59.11	0.015393433654308319
30	10	True	weighted_random_sampling	61.952	0.013961072709560395
30	10	False	weighted_random_sampling	56.6	0.018636886978149414
31	10	True	weighted_random_sampling	63.788	0.013155855884552002
31	10	False	weighted_random_sampling	58.43	0.01698436608314514
32	10	True	weighted_random_sampling	65.042	0.012486880116462708
32	10	False	weighted_random_sampling	59.78	0.015875527811050415
33	10	True	weighted_random_sampling	63.14	0.014125745708942414
33	10	False	weighted_random_sampling	57.68	0.01794774179458618
34	10	True	weighted_random_sampling	66.73	0.01189774725317955
34	10	False	weighted_random_sampling	62.34	0.015331824243068694
35	10	True	weighted_random_sampling	60.044	0.016786757051944733
35	10	False	weighted_random_sampling	54.09	0.021905488348007204
36	10	True	weighted_random_sampling	69.148	0.010992240135669708
36	10	False	weighted_random_sampling	64.08	0.014615288496017457
37	10	True	weighted_random_sampling	59.882	0.015232501398324966
