epoch	seed	train	strategy	accuracy	loss
1	10	True	testacc_max_k_loss	23.294	0.02410014753818512
1	10	False	testacc_max_k_loss	22.79	0.024470453429222105
2	10	True	testacc_max_k_loss	28.332	0.023300581817626953
2	10	False	testacc_max_k_loss	29.91	0.02344994652271271
3	10	True	testacc_max_k_loss	35.474	0.02012856955051422
3	10	False	testacc_max_k_loss	36.73	0.019446342420578
4	10	True	testacc_max_k_loss	26.136	0.01984396306991577
4	10	False	testacc_max_k_loss	24.96	0.019742379117012022
5	10	True	testacc_max_k_loss	42.04	0.016808482189178468
5	10	False	testacc_max_k_loss	38.99	0.017623169553279878
6	10	True	testacc_max_k_loss	46.102	0.015407692556381226
6	10	False	testacc_max_k_loss	46.03	0.015595680260658265
7	10	True	testacc_max_k_loss	47.232	0.015387591545581818
7	10	False	testacc_max_k_loss	43.8	0.01626365987062454
8	10	True	testacc_max_k_loss	61.1	0.011333116117715836
8	10	False	testacc_max_k_loss	58.45	0.012217222690582275
9	10	True	testacc_max_k_loss	61.036	0.010703522047996522
9	10	False	testacc_max_k_loss	57.98	0.011781092792749404
10	10	True	testacc_max_k_loss	64.196	0.009593874008655547
10	10	False	testacc_max_k_loss	58.59	0.011305810755491258
11	10	True	testacc_max_k_loss	65.31	0.009604535311460495
11	10	False	testacc_max_k_loss	60.74	0.01172676333785057
12	10	True	testacc_max_k_loss	70.812	0.008035317222476005
12	10	False	testacc_max_k_loss	62.27	0.011467721420526504
13	10	True	testacc_max_k_loss	76.06	0.006860267731547355
13	10	False	testacc_max_k_loss	67.66	0.010140379011631012
14	10	True	testacc_max_k_loss	78.038	0.006067309108376503
14	10	False	testacc_max_k_loss	67.79	0.010244615107774734
15	10	True	testacc_max_k_loss	83.936	0.004770468317866325
15	10	False	testacc_max_k_loss	71.8	0.010039263904094696
16	10	True	testacc_max_k_loss	88.636	0.003342226660400629
16	10	False	testacc_max_k_loss	74.4	0.00965517522096634
17	10	True	testacc_max_k_loss	91.268	0.002575788081884384
17	10	False	testacc_max_k_loss	75.59	0.009925567990541458
18	10	True	testacc_max_k_loss	92.436	0.002248384896889329
18	10	False	testacc_max_k_loss	76.13	0.010783292290568352
19	10	True	testacc_max_k_loss	95.334	0.0013668901469931006
19	10	False	testacc_max_k_loss	77.15	0.010649630433320999
20	10	True	testacc_max_k_loss	97.252	0.0008079891733825206
20	10	False	testacc_max_k_loss	78.79	0.010010139137506485
21	10	True	testacc_max_k_loss	97.18	0.0008157557185553015
21	10	False	testacc_max_k_loss	78.5	0.010731520211696625
22	10	True	testacc_max_k_loss	97.94	0.0006037733216397465
22	10	False	testacc_max_k_loss	77.5	0.011311017063260079
23	10	True	testacc_max_k_loss	99.64	0.0001300081482331734
23	10	False	testacc_max_k_loss	81.2	0.009303306198120117
24	10	True	testacc_max_k_loss	99.606	0.00013312770639080555
24	10	False	testacc_max_k_loss	80.45	0.009963638979196549
25	10	True	testacc_max_k_loss	99.378	0.00018815142484614625
25	10	False	testacc_max_k_loss	79.81	0.010516040566563606
26	10	True	testacc_max_k_loss	99.568	0.00015159727109828963
26	10	False	testacc_max_k_loss	79.58	0.010586484503746033
27	10	True	testacc_max_k_loss	99.322	0.00019826344084693118
27	10	False	testacc_max_k_loss	79.35	0.010843255999684333
28	10	True	testacc_max_k_loss	99.502	0.0001645799306128174
28	10	False	testacc_max_k_loss	78.78	0.010880019953846931
29	10	True	testacc_max_k_loss	99.714	9.700792164891027e-05
29	10	False	testacc_max_k_loss	80.07	0.01014950924217701
30	10	True	testacc_max_k_loss	97.856	0.0006176267349813134
30	10	False	testacc_max_k_loss	77.02	0.012700336563587189
31	10	True	testacc_max_k_loss	98.908	0.00032700361942872405
31	10	False	testacc_max_k_loss	78.44	0.011156428000330926
32	10	True	testacc_max_k_loss	98.506	0.00045039670708589254
32	10	False	testacc_max_k_loss	78.26	0.010914770796895026
33	10	True	testacc_max_k_loss	97.384	0.0007495822184160352
33	10	False	testacc_max_k_loss	76.24	0.01170381847023964
34	10	True	testacc_max_k_loss	99.252	0.00024232053225859998
34	10	False	testacc_max_k_loss	79.76	0.00961869316995144
35	10	True	testacc_max_k_loss	97.074	0.0008250850498490035
35	10	False	testacc_max_k_loss	75.64	0.012616745561361314
36	10	True	testacc_max_k_loss	99.292	0.00020694380616536365
36	10	False	testacc_max_k_loss	79.25	0.010163110628724098
37	10	True	testacc_max_k_loss	95.572	0.0013354028637520968
37	10	False	testacc_max_k_loss	74.8	0.013352425229549408
38	10	True	testacc_max_k_loss	98.592	0.0004253917464520782
38	10	False	testacc_max_k_loss	78.92	0.00997534452676773
39	10	True	testacc_max_k_loss	98.89	0.0003252538557443768
39	10	False	testacc_max_k_loss	78.45	0.010550359517335892
40	10	True	testacc_max_k_loss	98.528	0.0004328032446047291
40	10	False	testacc_max_k_loss	78.23	0.010463470816612244
41	10	True	testacc_max_k_loss	99.124	0.00026908117513172326
41	10	False	testacc_max_k_loss	79.12	0.009843205386400223
42	10	True	testacc_max_k_loss	98.588	0.0004333042209409177
42	10	False	testacc_max_k_loss	78.54	0.010463825529813767
43	10	True	testacc_max_k_loss	99.282	0.00023408289948944003
43	10	False	testacc_max_k_loss	79.55	0.009468813064694404
44	10	True	testacc_max_k_loss	98.154	0.000534496587831527
